subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response,response_type,loc_1,loc_2,loc_3,loc_4,loc_5
SV013,R,260,3,0,0,0,0,2,0,0,0,0,0
SV013,R,261,3,3,1,1,3,2,0,0,0,0,0
SV013,R,262,2,3,0,1,3,2,0,0,0,0,0
SV013,R,263,2,0,1,1,0,2,0,0,0,0,0
SV013,R,264,3,2,0,1,2,2,0,0,0,0,0
SV013,R,265,2,3,1,0,3,2,0,0,0,0,0
SV013,R,266,2,0,1,1,0,2,0,0,0,0,0
SV013,R,267,3,3,1,1,3,2,0,0,0,0,0
SV013,R,268,3,2,0,0,2,2,0,0,0,0,0
SV013,R,269,3,0,1,1,0,2,0,0,0,0,0
SV013,R,270,2,0,0,0,0,2,0,0,0,0,0
SV013,R,271,2,2,1,0,2,2,0,0,0,0,0
SV013,R,272,2,2,1,1,2,2,0,0,0,0,0
SV013,R,273,2,0,0,1,0,2,0,0,0,0,0
SV013,R,274,3,2,0,0,2,2,0,0,0,0,0
SV013,R,275,3,2,0,1,2,2,0,0,0,0,0
SV013,R,276,2,3,0,0,3,2,0,0,0,0,0
SV013,R,277,3,3,1,1,3,2,0,0,0,0,0
SV013,R,278,2,2,1,0,0,2,0,0,0,0,0
SV013,R,279,2,2,0,1,2,2,0,0,0,0,0
SV013,R,280,2,3,0,0,3,2,0,0,0,0,0
SV013,R,281,2,3,1,0,3,2,0,0,0,0,0
SV013,R,282,3,2,1,0,2,2,0,0,0,0,0
SV013,R,283,2,3,0,0,3,2,0,0,0,0,0
SV013,R,284,3,0,1,1,0,2,0,0,0,0,0
SV013,R,285,2,3,0,1,3,2,0,0,0,0,0
SV013,R,286,3,2,0,0,2,2,0,0,0,0,0
SV013,R,287,2,2,0,0,2,2,0,0,0,0,0
SV013,R,288,3,0,1,1,0,2,0,0,0,0,0
SV013,R,289,3,2,0,0,2,2,0,0,0,0,0
SV013,R,290,2,0,1,1,0,2,0,0,0,0,0
SV013,R,291,2,2,1,0,2,2,0,0,0,0,0
SV013,R,292,3,2,0,0,2,2,0,0,0,0,0
SV013,R,293,3,0,1,0,0,2,0,0,0,0,0
SV013,R,294,3,3,1,1,3,2,0,0,0,0,0
SV013,R,295,2,2,1,1,2,2,0,0,0,0,0
SV013,R,296,3,0,0,0,0,2,0,0,0,0,0
SV013,R,297,2,0,0,1,0,2,0,0,0,0,0
SV013,R,298,3,3,1,0,3,2,0,0,0,0,0
SV013,R,299,3,0,0,0,0,2,0,0,0,0,0
SV013,R,300,3,3,1,1,3,2,0,0,0,0,0
SV013,R,301,3,3,1,0,3,2,0,0,0,0,0
SV013,R,302,3,0,1,1,0,2,0,0,0,0,0
SV013,R,303,2,2,1,1,2,2,0,0,0,0,0
SV013,R,304,3,3,1,1,3,2,0,0,0,0,0
SV013,R,305,3,0,0,1,0,2,0,0,0,0,0
SV013,R,306,3,3,0,0,3,2,0,0,0,0,0
SV013,R,307,2,3,0,0,3,2,0,0,0,0,0
SV013,R,308,3,3,0,1,3,2,0,0,0,0,0
SV013,R,309,3,3,0,0,3,2,0,0,0,0,0
SV013,R,310,3,2,1,0,2,2,0,0,0,0,0
SV013,R,311,3,0,1,1,0,2,0,0,0,0,0
SV013,R,312,2,0,1,0,0,2,0,0,0,0,0
SV013,R,313,2,3,0,0,3,2,0,0,0,0,0
SV013,R,314,3,2,1,1,2,2,0,0,0,0,0
SV013,R,315,3,2,0,1,2,2,0,0,0,0,0
SV013,R,316,3,0,1,0,0,2,0,0,0,0,0
SV013,R,317,3,0,0,1,0,2,0,0,0,0,0
SV013,R,318,2,2,1,1,2,2,0,0,0,0,0
SV013,R,319,2,3,1,1,0,2,0,0,0,0,0
SV013,R,320,2,0,1,0,0,2,0,0,0,0,0
SV013,R,321,3,3,0,0,3,2,0,0,0,0,0
SV013,R,322,3,0,1,1,0,2,0,0,0,0,0
SV013,R,323,3,0,1,0,0,2,0,0,0,0,0
SV013,R,324,2,0,1,1,0,2,0,0,0,0,0
SV013,R,325,2,3,0,0,3,2,0,0,0,0,0
SV013,R,326,2,0,1,0,0,2,0,0,0,0,0
SV013,R,327,2,3,0,0,3,2,0,0,0,0,0
SV013,R,328,3,0,1,1,0,2,0,0,0,0,0
SV013,R,329,3,3,1,0,3,2,0,0,0,0,0
SV013,R,330,2,0,1,0,0,2,0,0,0,0,0
SV013,R,331,2,3,1,1,3,2,0,0,0,0,0
SV013,R,332,2,2,1,0,2,2,0,0,0,0,0
SV013,R,333,3,2,0,1,2,2,0,0,0,0,0
SV013,R,334,2,0,1,0,0,2,0,0,0,0,0
SV013,R,335,2,0,0,0,0,2,0,0,0,0,0
SV013,R,336,2,0,0,0,0,2,0,0,0,0,0
SV013,R,337,3,2,1,1,2,2,0,0,0,0,0
SV013,R,338,3,2,0,1,2,2,0,0,0,0,0
SV013,R,339,3,0,1,0,0,2,0,0,0,0,0
SV013,R,340,3,0,1,1,2,2,0,0,0,0,0
SV013,R,341,3,2,0,0,2,2,0,0,0,0,0
SV013,R,342,3,2,1,1,2,2,0,0,0,0,0
SV013,R,343,2,2,1,0,2,2,0,0,0,0,0
SV013,R,344,2,2,1,0,2,2,0,0,0,0,0
SV013,R,345,3,0,0,1,0,2,0,0,0,0,0
SV013,R,346,3,0,0,0,0,2,0,0,0,0,0
SV013,R,347,2,0,1,0,0,2,0,0,0,0,0
SV013,R,348,3,3,0,1,3,2,0,0,0,0,0
SV013,R,349,3,2,0,0,2,2,0,0,0,0,0
SV013,R,350,2,0,0,0,0,2,0,0,0,0,0
SV013,R,351,3,2,1,0,2,2,0,0,0,0,0
SV013,R,352,3,3,1,0,3,2,0,0,0,0,0
SV013,R,353,3,2,0,1,2,2,0,0,0,0,0
SV013,R,354,2,3,0,1,3,2,0,0,0,0,0
SV013,R,355,3,3,1,0,3,2,0,0,0,0,0
SV013,R,356,3,0,0,0,0,2,0,0,0,0,0
SV013,R,357,2,2,0,1,2,2,0,0,0,0,0
SV013,R,358,3,3,1,1,3,2,0,0,0,0,0
SV013,R,359,2,3,1,1,3,2,0,0,0,0,0
SV013,R,360,2,3,1,0,3,2,0,0,0,0,0
SV013,R,361,2,0,0,1,0,2,0,0,0,0,0
SV013,R,362,2,3,1,1,3,2,0,0,0,0,0
SV013,R,363,2,0,0,1,0,2,0,0,0,0,0
SV013,R,364,2,2,0,1,2,2,0,0,0,0,0
SV013,R,365,3,2,0,1,2,2,0,0,0,0,0
SV013,R,366,2,3,0,1,3,2,0,0,0,0,0
SV013,R,367,2,0,1,1,3,2,0,0,0,0,0
SV013,R,368,2,2,0,1,2,2,0,0,0,0,0
SV013,R,369,2,3,1,0,3,2,0,0,0,0,0
SV013,R,370,3,2,0,1,2,2,0,0,0,0,0
SV013,R,371,3,3,0,1,3,2,0,0,0,0,0
SV013,R,372,3,3,0,1,3,2,0,0,0,0,0
SV013,R,373,2,3,0,0,3,2,0,0,0,0,0
SV013,R,374,3,0,0,0,0,2,0,0,0,0,0
SV013,R,375,2,2,0,0,2,2,0,0,0,0,0
SV013,R,376,2,2,0,0,2,2,0,0,0,0,0
SV013,R,377,3,2,0,0,2,2,0,0,0,0,0
SV013,R,378,2,2,0,1,2,2,0,0,0,0,0
SV013,R,379,3,2,1,1,2,2,0,0,0,0,0
SV013,R,380,3,2,1,1,2,2,0,0,0,0,0
SV013,R,381,3,2,1,1,2,2,0,0,0,0,0
SV013,R,382,3,2,1,1,2,2,0,0,0,0,0
SV013,R,383,3,0,0,1,0,2,0,0,0,0,0
SV013,R,384,3,2,1,0,2,2,0,0,0,0,0
SV013,R,385,3,3,0,0,3,2,0,0,0,0,0
SV013,R,386,3,0,0,0,0,2,0,0,0,0,0
SV013,R,387,2,0,0,1,0,2,0,0,0,0,0
SV013,R,388,3,3,0,1,3,2,0,0,0,0,0
SV013,R,389,3,2,1,1,2,2,0,0,0,0,0
SV013,R,390,2,2,0,1,2,2,0,0,0,0,0
SV013,R,391,2,0,1,1,0,2,0,0,0,0,0
SV013,R,392,2,3,1,0,3,2,0,0,0,0,0
SV013,R,393,3,3,0,0,3,2,0,0,0,0,0
SV013,R,394,3,0,1,0,0,2,0,0,0,0,0
SV013,R,395,3,2,0,1,2,2,0,0,0,0,0
SV013,R,396,3,3,0,0,3,2,0,0,0,0,0
SV013,R,397,2,2,0,0,2,2,0,0,0,0,0
SV013,R,398,3,0,0,0,0,2,0,0,0,0,0
SV013,R,399,2,2,1,0,2,2,0,0,0,0,0
SV013,R,400,2,2,1,1,2,2,0,0,0,0,0
SV013,R,401,3,0,0,1,0,2,0,0,0,0,0
SV013,R,402,2,2,1,0,2,2,0,0,0,0,0
SV013,R,403,2,2,0,1,2,2,0,0,0,0,0
SV013,R,404,3,3,0,0,3,2,0,0,0,0,0
SV013,R,405,2,2,0,0,2,2,0,0,0,0,0
SV013,R,406,2,2,0,0,2,2,0,0,0,0,0
SV013,R,407,3,2,1,0,2,2,0,0,0,0,0
SV013,R,408,2,0,0,0,0,2,0,0,0,0,0
SV013,R,409,3,3,1,0,3,2,0,0,0,0,0
SV013,R,410,3,3,1,0,3,2,0,0,0,0,0
SV013,R,411,3,0,1,0,0,2,0,0,0,0,0
SV013,R,412,3,2,0,0,2,2,0,0,0,0,0
SV013,R,413,2,2,1,1,2,2,0,0,0,0,0
SV013,R,414,2,0,1,1,0,2,0,0,0,0,0
SV013,R,415,2,2,0,1,2,2,0,0,0,0,0
SV013,R,416,3,3,0,0,3,2,0,0,0,0,0
SV013,R,417,3,0,1,0,0,2,0,0,0,0,0
SV013,R,418,3,3,0,1,3,2,0,0,0,0,0
SV013,R,419,2,0,0,0,0,2,0,0,0,0,0
SV013,R,420,2,3,1,1,3,2,0,0,0,0,0
SV013,R,421,3,0,0,1,0,2,0,0,0,0,0
SV013,R,422,2,0,0,0,0,2,0,0,0,0,0
SV013,R,423,3,3,0,0,3,2,0,0,0,0,0
SV013,R,424,2,0,0,1,0,2,0,0,0,0,0
SV013,R,425,2,2,1,1,2,2,0,0,0,0,0
SV013,R,426,3,0,0,1,0,2,0,0,0,0,0
SV013,R,427,2,3,1,1,3,2,0,0,0,0,0
SV013,R,428,3,3,1,0,3,2,0,0,0,0,0
SV013,R,429,2,3,0,1,3,2,0,0,0,0,0
SV013,R,430,3,3,1,1,3,2,0,0,0,0,0
SV013,R,431,2,2,0,0,3,2,0,0,0,0,0
SV013,R,432,3,3,0,0,3,2,0,0,0,0,0
SV013,R,433,2,3,1,1,3,2,0,0,0,0,0
SV013,R,434,3,0,0,0,0,2,0,0,0,0,0
SV013,R,435,3,3,1,0,3,2,0,0,0,0,0
SV013,R,436,3,0,0,1,0,2,0,0,0,0,0
SV013,R,437,2,0,1,1,0,2,0,0,0,0,0
SV013,R,438,3,2,1,0,2,2,0,0,0,0,0
SV013,R,439,3,2,1,0,2,2,0,0,0,0,0
SV013,R,440,2,3,1,1,3,2,0,0,0,0,0
SV013,R,441,2,3,1,0,3,2,0,0,0,0,0
SV013,R,442,2,3,1,0,3,2,0,0,0,0,0
SV013,R,443,2,0,0,1,0,2,0,0,0,0,0
SV013,R,444,2,2,0,1,2,2,0,0,0,0,0
SV013,R,445,3,3,1,1,3,2,0,0,0,0,0
SV013,R,446,2,0,0,1,0,2,0,0,0,0,0
SV013,R,447,3,3,0,1,3,2,0,0,0,0,0
SV013,R,448,3,0,1,1,0,2,0,0,0,0,0
SV013,R,449,2,3,1,0,3,2,0,0,0,0,0
SV013,R,450,2,2,1,0,2,2,0,0,0,0,0
SV013,R,451,3,3,1,0,3,2,0,0,0,0,0
SV013,R,452,2,0,0,0,0,2,0,0,0,0,0
SV013,R,453,2,3,0,1,3,2,0,0,0,0,0
SV013,R,454,3,0,0,1,0,2,0,0,0,0,0
SV013,R,455,3,2,1,1,2,2,0,0,0,0,0
SV013,R,456,2,3,0,0,3,2,0,0,0,0,0
SV013,R,457,2,0,1,1,0,2,0,0,0,0,0
SV013,R,458,2,2,0,1,2,2,0,0,0,0,0
SV013,R,459,2,0,1,1,0,2,0,0,0,0,0
SV013,R,460,2,3,1,1,3,2,0,0,0,0,0
SV013,R,461,2,3,0,1,2,2,0,0,0,0,0
SV013,R,462,3,0,1,1,0,2,0,0,0,0,0
SV013,R,463,2,2,1,1,2,2,0,0,0,0,0
SV013,R,464,3,0,1,0,0,2,0,0,0,0,0
SV013,R,465,3,2,0,0,2,2,0,0,0,0,0
SV013,R,466,2,3,1,0,3,2,0,0,0,0,0
SV013,R,467,2,3,0,0,3,2,0,0,0,0,0
SV013,R,468,3,3,0,1,3,2,0,0,0,0,0
SV013,R,469,3,0,0,0,0,2,0,0,0,0,0
SV013,R,470,2,2,1,0,2,2,0,0,0,0,0
SV013,R,471,3,2,1,0,2,2,0,0,0,0,0
SV013,R,472,3,2,0,1,2,2,0,0,0,0,0
SV013,R,473,2,0,1,0,0,2,0,0,0,0,0
SV013,R,474,2,3,0,1,3,2,0,0,0,0,0
SV013,R,475,2,2,0,0,2,2,0,0,0,0,0
SV013,R,476,3,2,1,1,2,2,0,0,0,0,0
SV013,R,477,2,2,0,0,2,2,0,0,0,0,0
SV013,R,478,2,0,1,0,0,2,0,0,0,0,0
SV013,R,479,2,2,1,1,2,2,0,0,0,0,0
SV013,R,480,2,2,0,0,2,2,0,0,0,0,0
SV017,L,1,3,3,0,1,2,1,0,0,1,1,0
SV017,L,2,2,0,0,1,2,1,0,0,1,1,0
SV017,L,3,2,0,0,0,2,1,0,1,0,0,1
SV017,L,4,3,0,1,0,3,1,0,1,1,1,0
SV017,L,5,2,3,0,1,2,1,0,1,0,1,0
SV017,L,6,2,0,0,1,1,1,0,0,0,1,0
SV017,L,7,3,2,0,0,2,1,0,1,0,1,0
SV017,L,8,3,2,1,1,2,1,0,1,1,0,0
SV017,L,9,2,0,0,0,2,1,0,1,0,1,0
SV017,L,10,2,2,0,1,2,1,1,0,0,1,0
SV017,L,11,2,0,1,1,2,1,0,1,1,0,0
SV017,L,12,3,0,1,1,2,1,0,1,1,0,0
SV017,L,13,3,0,0,0,2,1,0,1,0,1,0
SV017,L,14,2,0,1,0,2,1,0,1,1,0,0
SV017,L,15,2,2,1,1,2,1,1,0,0,1,0
SV017,L,16,3,0,0,0,2,1,0,1,0,1,0
SV017,L,17,2,2,1,1,2,1,0,1,0,1,0
SV017,L,18,2,0,1,0,2,1,0,1,0,0,1
SV017,L,19,3,3,0,0,2,1,0,1,0,1,0
SV017,L,20,3,2,0,1,2,1,0,1,0,0,1
SV017,L,21,3,3,1,1,2,1,0,1,0,0,1
SV017,L,22,2,0,0,0,2,1,0,1,0,0,1
SV017,L,23,2,2,0,1,2,1,0,1,0,0,1
SV017,L,24,2,0,0,0,2,1,1,0,0,0,1
SV017,L,25,2,0,1,0,2,1,1,0,0,1,0
SV017,L,26,2,3,1,1,2,1,0,1,0,1,0
SV017,L,27,2,0,1,0,2,1,0,1,0,1,0
SV017,L,28,3,0,1,0,2,1,0,0,1,0,1
SV017,L,29,2,0,0,0,2,1,1,0,0,1,0
SV017,L,30,3,0,1,0,2,1,0,0,1,1,0
SV017,L,31,3,3,1,0,2,1,1,0,1,0,0
SV017,L,32,3,2,1,0,2,1,0,1,0,1,0
SV017,L,33,2,0,0,1,2,1,0,1,1,0,0
SV017,L,34,2,2,1,1,2,1,0,0,1,1,0
SV017,L,35,2,0,1,1,2,1,0,1,1,0,0
SV017,L,36,3,2,1,0,2,1,0,1,0,1,0
SV017,L,37,3,3,0,1,1,1,0,1,0,0,0
SV017,L,38,2,2,1,0,2,1,0,1,0,1,0
SV017,L,39,2,0,0,1,1,1,0,1,0,0,0
SV017,L,40,3,2,0,1,2,1,0,1,0,1,0
SV017,L,41,2,0,1,0,2,1,1,0,1,0,0
SV017,L,42,3,0,0,0,2,1,0,1,0,1,0
SV017,L,43,3,2,1,0,2,1,1,0,0,1,0
SV017,L,44,2,3,0,1,1,1,0,1,0,0,0
SV017,L,45,3,2,0,1,1,1,0,1,0,0,0
SV017,L,46,3,0,0,0,2,1,0,1,0,0,1
SV017,L,47,3,0,0,1,1,1,0,0,1,0,0
SV017,L,48,3,3,0,1,1,1,0,1,0,0,0
SV017,L,49,3,2,0,1,1,1,0,1,0,0,0
SV017,L,50,3,3,0,1,2,1,0,0,0,1,1
SV017,L,51,2,3,1,0,2,1,0,1,0,1,0
SV017,L,52,2,0,0,1,1,1,0,1,0,0,0
SV017,L,53,2,0,0,1,1,1,0,0,0,1,0
SV017,L,54,2,0,1,0,2,1,0,1,0,1,0
SV017,L,55,3,0,1,1,2,1,0,0,1,1,0
SV017,L,56,3,3,0,0,2,1,0,1,0,1,0
SV017,L,57,2,3,1,1,2,1,0,0,1,1,0
SV017,L,58,2,2,0,0,1,1,0,0,0,1,0
SV017,L,59,3,2,0,1,2,1,0,1,0,1,0
SV017,L,60,3,2,1,1,2,1,0,1,0,1,0
SV017,L,61,3,3,1,1,2,1,0,0,1,1,0
SV017,L,62,2,0,0,1,2,1,0,1,0,1,0
SV017,L,63,3,0,1,0,2,1,0,0,1,1,0
SV017,L,64,3,0,1,0,2,1,0,0,1,1,0
SV017,L,65,2,2,1,0,2,1,0,1,0,1,0
SV017,L,66,3,0,0,1,1,1,0,1,0,0,0
SV017,L,67,2,3,0,1,2,1,0,1,1,0,0
SV017,L,68,3,3,0,0,2,1,1,0,1,0,0
SV017,L,69,3,2,0,1,2,1,1,0,1,0,0
SV017,L,70,2,3,0,0,2,1,0,1,0,1,0
SV017,L,71,3,2,1,0,2,1,0,1,0,1,0
SV017,L,72,2,0,1,0,2,1,0,1,0,1,0
SV017,L,73,3,3,0,0,2,1,0,1,0,1,0
SV017,L,74,2,2,0,1,2,1,0,1,1,0,0
SV017,L,75,3,3,0,0,2,1,0,1,0,1,0
SV017,L,76,2,3,1,0,2,1,0,1,0,1,0
SV017,L,77,2,0,0,0,2,1,0,1,0,0,1
SV017,L,78,3,3,1,0,2,1,0,0,1,1,0
SV017,L,79,2,0,1,1,2,1,0,1,0,1,0
SV017,L,80,2,3,1,0,2,1,0,1,0,1,0
SV017,L,81,2,0,1,1,2,1,0,0,1,1,0
SV017,L,82,3,2,1,1,2,1,0,1,1,0,0
SV017,L,83,3,0,1,1,2,1,0,0,1,1,0
SV017,L,84,3,3,0,1,1,1,0,0,1,0,0
SV017,L,85,2,0,1,1,0,1,0,0,0,0,0
SV017,L,86,2,3,1,1,2,1,0,1,0,0,1
SV017,L,87,3,0,1,1,2,1,0,1,0,1,0
SV017,L,88,3,3,1,1,2,1,0,1,0,1,0
SV017,L,89,2,3,0,1,2,1,0,0,1,1,0
SV017,L,90,2,0,0,0,2,1,0,0,0,1,1
SV017,L,91,2,3,1,1,2,1,0,0,1,1,0
SV017,L,92,2,3,1,1,2,1,0,1,0,1,0
SV017,L,93,3,2,1,0,2,1,0,0,1,1,0
SV017,L,94,3,0,0,0,2,1,0,1,0,1,0
SV017,L,95,3,2,1,1,2,1,0,0,1,0,1
SV017,L,96,2,3,0,0,2,1,0,1,0,0,1
SV017,L,97,2,0,1,0,2,1,1,0,0,1,0
SV017,L,98,3,3,1,0,2,1,1,0,0,1,0
SV017,L,99,3,3,1,1,2,1,0,1,1,0,0
SV017,L,100,2,3,1,0,2,1,0,0,1,1,0
SV017,L,101,2,3,1,0,2,1,0,0,1,1,0
SV017,L,102,3,2,1,1,2,1,0,1,0,0,1
SV017,L,103,2,0,1,0,2,1,0,1,0,1,0
SV017,L,104,3,2,0,0,2,1,0,1,0,0,1
SV017,L,105,3,0,1,0,2,1,0,1,0,1,0
SV017,L,106,2,0,1,1,2,1,0,1,0,1,0
SV017,L,107,2,2,0,1,1,1,0,1,0,0,0
SV017,L,108,2,2,1,1,2,1,0,0,1,1,0
SV017,L,109,2,2,1,1,1,1,0,0,1,0,0
SV017,L,110,3,2,0,1,1,1,0,1,0,0,0
SV017,L,111,2,2,0,0,2,1,0,0,1,1,0
SV017,L,112,2,3,1,0,2,1,0,1,0,1,0
SV017,L,113,3,2,1,0,2,1,0,0,1,1,0
SV017,L,114,2,3,1,0,2,1,0,1,0,1,0
SV017,L,115,2,0,0,0,2,1,0,1,0,1,0
SV017,L,116,3,0,1,0,2,1,0,1,0,1,0
SV017,L,117,3,3,1,1,1,1,0,1,0,0,0
SV017,L,118,2,2,0,0,2,1,1,0,0,1,0
SV017,L,119,3,3,0,1,1,1,0,0,1,0,0
SV017,L,120,3,2,0,0,2,1,0,1,0,1,0
SV017,L,121,2,2,1,0,2,1,1,0,1,0,0
SV017,L,122,2,2,1,0,2,1,0,1,0,1,0
SV017,L,123,3,2,0,0,2,1,0,1,0,1,0
SV017,L,124,2,3,1,0,2,1,1,0,1,0,0
SV017,L,125,3,0,1,1,2,1,0,1,0,1,0
SV017,L,126,2,2,0,0,2,1,0,1,0,1,0
SV017,L,127,3,3,0,1,2,1,0,1,0,1,0
SV017,L,128,3,3,1,1,1,1,0,1,0,0,0
SV017,L,129,2,3,1,1,2,1,0,0,1,0,1
SV017,L,130,3,2,1,0,2,1,1,0,1,0,0
SV017,L,131,3,0,1,1,2,1,0,1,0,0,1
SV017,L,132,2,0,0,0,2,1,0,1,0,1,0
SV017,L,133,2,2,0,1,1,1,0,1,0,0,0
SV017,L,134,2,2,1,0,2,1,0,1,0,1,0
SV017,L,135,2,2,0,0,2,1,0,1,0,1,0
SV017,L,136,3,2,0,1,1,1,0,1,0,0,0
SV017,L,137,2,3,0,1,1,1,0,1,0,0,0
SV017,L,138,3,2,1,1,1,1,0,0,0,1,0
SV017,L,139,3,3,0,1,1,1,0,0,1,0,0
SV017,L,140,3,3,1,1,2,1,0,1,0,1,0
SV017,L,141,3,2,1,1,2,1,0,0,1,1,0
SV017,L,142,3,0,0,1,1,1,0,1,0,0,0
SV017,L,143,2,3,0,0,2,1,0,1,0,1,0
SV017,L,144,3,2,1,1,1,1,0,1,0,0,0
SV017,L,145,2,2,0,1,0,1,0,0,0,0,0
SV017,L,146,2,3,0,0,2,1,0,1,0,1,0
SV017,L,147,3,3,0,0,2,1,0,1,0,1,0
SV017,L,148,2,0,1,1,2,1,0,1,1,0,0
SV017,L,149,3,2,0,1,1,1,0,1,0,0,0
SV017,L,150,2,3,0,1,1,1,0,1,0,0,0
SV017,L,151,3,0,1,0,2,1,0,0,1,0,1
SV017,L,152,2,3,0,1,1,1,0,1,0,0,0
SV017,L,153,3,2,1,0,2,1,0,1,0,1,0
SV017,L,154,2,2,1,1,1,1,0,1,0,0,0
SV017,L,155,3,0,0,0,2,1,0,1,0,1,0
SV017,L,156,3,0,0,0,2,1,0,1,0,1,0
SV017,L,157,2,3,0,0,2,1,0,1,0,1,0
SV017,L,158,3,3,1,0,2,1,0,0,1,1,0
SV017,L,159,3,0,0,1,1,1,0,1,0,0,0
SV017,L,160,2,3,1,1,2,1,0,1,0,1,0
SV017,L,161,2,0,0,1,2,1,0,1,0,1,0
SV017,L,162,3,3,0,1,1,1,0,1,0,0,0
SV017,L,163,2,2,1,0,2,1,0,0,1,1,0
SV017,L,164,2,3,1,1,1,1,0,0,1,0,0
SV017,L,165,3,0,0,0,2,1,0,1,0,1,0
SV017,L,166,2,3,1,1,2,1,0,0,1,0,1
SV017,L,167,2,3,0,0,2,1,0,1,0,1,0
SV017,L,168,2,2,1,0,2,1,0,0,1,0,1
SV017,L,169,3,0,1,1,2,1,0,1,0,1,0
SV017,L,170,3,2,1,0,2,1,0,1,0,1,0
SV017,L,171,2,2,1,0,2,1,0,1,0,0,1
SV017,L,172,2,2,1,1,1,1,0,1,0,0,0
SV017,L,173,3,3,1,1,2,1,0,1,0,1,0
SV017,L,174,2,0,1,1,2,1,0,1,0,1,0
SV017,L,175,3,2,0,0,2,1,0,1,0,1,0
SV017,L,176,2,0,1,1,1,1,0,0,0,1,0
SV017,L,177,2,0,0,0,2,1,0,1,0,1,0
SV017,L,178,2,2,1,1,2,1,0,0,1,0,1
SV017,L,179,3,0,1,0,2,1,0,1,0,1,0
SV017,L,180,3,0,1,0,2,1,0,1,0,1,0
SV017,L,181,2,2,0,1,2,1,0,1,0,1,0
SV017,L,182,3,3,1,0,2,1,0,1,0,1,0
SV017,L,183,2,3,0,0,2,1,0,1,0,0,1
SV017,L,184,3,3,1,0,2,1,1,0,1,0,0
SV017,L,185,2,3,0,1,1,1,0,1,0,0,0
SV017,L,186,2,2,0,1,1,1,0,0,1,0,0
SV017,L,187,3,0,0,1,1,1,0,1,0,0,0
SV017,L,188,3,2,0,0,2,1,0,0,1,1,0
SV017,L,189,3,2,0,0,2,1,0,0,1,0,1
SV017,L,190,2,0,0,1,1,1,0,0,1,0,0
SV017,L,191,3,3,0,1,1,1,0,1,0,0,0
SV017,L,192,3,3,1,0,1,1,0,0,1,0,0
SV017,L,193,2,0,0,1,1,1,0,1,0,0,0
SV017,L,194,3,0,1,1,1,1,0,0,0,1,0
SV017,L,195,2,2,0,1,1,1,0,0,1,0,0
SV017,L,196,2,3,1,0,2,1,0,1,0,1,0
SV017,L,197,3,0,0,1,1,1,0,1,0,0,0
SV017,L,198,3,0,1,1,0,1,0,0,0,0,0
SV017,L,199,2,2,0,1,1,1,0,1,0,0,0
SV017,L,200,2,3,1,1,1,1,0,0,1,0,0
SV017,L,201,2,2,0,0,2,1,0,1,0,1,0
SV017,L,202,3,2,0,0,2,1,0,1,1,0,0
SV017,L,203,2,2,0,0,2,1,0,1,0,1,0
SV017,L,204,3,0,0,1,2,1,0,1,0,1,0
SV017,L,205,2,3,0,1,1,1,0,1,0,0,0
SV017,L,206,2,2,0,0,2,1,0,1,0,1,0
SV017,L,207,3,0,0,1,1,1,0,1,0,0,0
SV017,L,208,3,3,1,1,1,1,0,0,1,0,0
SV017,L,209,3,0,0,0,2,1,0,1,0,1,0
SV017,L,210,3,3,1,0,2,1,0,0,1,1,0
SV017,L,211,3,0,0,1,3,1,1,1,0,1,0
SV017,L,212,3,0,0,1,1,1,0,1,0,0,0
SV017,L,213,3,3,1,1,1,1,0,0,1,0,0
SV017,L,214,3,0,0,0,2,1,0,1,0,1,0
SV017,L,215,2,2,1,0,2,1,1,0,1,0,0
SV017,L,216,3,3,0,0,2,1,0,0,1,0,1
SV017,L,217,3,3,1,0,2,1,0,1,0,1,0
SV017,L,218,3,2,1,1,1,1,0,1,0,0,0
SV017,L,219,2,3,0,0,2,1,0,1,0,1,0
SV017,L,220,3,0,1,1,1,1,0,0,1,0,0
SV017,L,221,3,2,0,0,2,1,0,1,0,1,0
SV017,L,222,3,2,0,0,2,1,0,1,0,1,0
SV017,L,223,2,3,0,0,2,1,0,1,0,1,0
SV017,L,224,3,3,0,0,2,1,0,1,0,1,0
SV017,L,225,2,2,0,0,2,1,0,1,0,1,0
SV017,L,226,2,3,0,1,2,1,0,1,0,1,0
SV017,L,227,2,3,1,0,2,1,0,1,1,0,0
SV017,L,228,3,3,0,0,2,1,0,1,0,1,0
SV017,L,229,2,3,0,0,2,1,0,1,0,1,0
SV017,L,230,2,0,1,0,2,1,0,1,0,1,0
SV017,L,231,2,2,0,0,2,1,0,1,0,1,0
SV017,L,232,3,2,0,1,1,1,0,1,0,0,0
SV017,L,233,3,2,1,0,2,1,0,0,1,0,1
SV017,L,234,3,3,0,0,2,1,0,1,0,1,0
SV017,L,235,2,2,1,0,2,1,0,0,1,1,0
SV017,L,236,2,0,1,1,1,1,0,0,0,1,0
SV017,L,237,2,2,1,1,1,1,0,0,1,0,0
SV017,L,238,3,2,1,1,1,1,0,1,0,0,0
SV017,L,239,3,3,1,0,0,1,0,0,0,0,0
SV017,L,240,2,2,1,1,2,1,0,1,0,1,0
SV017,L,241,3,3,1,1,3,2,0,0,0,0,0
SV017,L,242,2,3,0,1,3,2,0,0,0,0,0
SV017,L,243,3,2,0,0,2,2,0,0,0,0,0
